user_id,if_local,gender,checkins_count,photos_count,friends_count
26330,0,male,2274,201,647
2652441,0,male,3331,37,17
2737,0,male,4616,19,139
28245202,0,male,21487,124,256
30696332,0,female,3033,243,34
3087297,0,female,4988,62,65
3129478,0,male,3815,347,67
32343620,0,male,2915,24,17
32519895,0,male,3119,798,38
3423531,0,female,1350,2,13
37831639,0,male,1531,72,40
39339354,0,female,546,39,15
41221338,0,female,2492,130,16
4258654,0,female,6034,2,66
43175300,0,female,639,27,40
4342648,0,male,249,55,120
47912401,0,male,183,2,4
4922695,0,male,917,156,61
5006165,0,male,2476,177,60
50378939,0,male,2173,94,49
51780573,0,none,2297,167,28
53459204,0,female,1749,33,5
551443,0,male,2928,219,72
5624065,0,male,5681,547,214
58414661,0,female,2077,44,131
58943803,0,female,1714,30,125
63017787,0,male,10549,1592,481
63821799,0,male,938,21,23
64185448,0,female,833,18,23
71383846,0,male,1182,87,15
71988466,0,male,1235,39,80
800531,0,male,2736,41,58
81828098,0,male,506,6,8
82152762,0,female,1123,173,5
85217680,0,male,299,14,33
86120150,0,female,533,12,58
86798517,0,male,1451,35,33
89595585,0,female,1508,530,12
9492782,0,male,2553,68,27
9760947,0,male,3109,84,50
885254,0,male,11695,1753,537
2423598,0,male,18962,665,360
284151,0,female,5095,15,202
3130324,0,male,12417,178,67
240263,0,male,6325,7,40
7522312,0,female,9961,74,535
5481148,0,male,10417,421,688
48868520,0,male,6169,16,493
2294359,0,female,16006,80,221
7569766,0,male,43694,811,966
12414918,0,male,16961,0,11
20686305,0,male,2952,23,305
50074886,0,female,2928,0,25
133763961,0,male,2230,72,456
23308350,0,female,7675,152,58
842722,0,female,5408,4,99
5327951,0,male,4074,4,149
33952471,0,male,3991,928,468
4215962,0,female,2493,117,79
12188649,0,female,2482,0,91
42559487,0,male,2471,29,45
3649604,0,female,8069,330,54
15393156,0,male,8182,18,163
949423,0,male,8188,14,47
36019498,0,male,6109,431,977
3801226,0,male,5918,0,189
33733687,0,female,5957,93,152
41187843,0,female,5790,4565,543
8079580,0,female,5247,49,176
7089258,0,male,5157,224,56
49224943,0,male,3721,678,506
2435164,0,male,3588,5,144
51559778,0,male,3028,58,170
36079961,0,male,2809,156,302
6509597,0,male,2644,1713,41
51074485,0,male,2600,415,124
42304770,0,male,2512,70,16
5107836,0,male,2333,55,57
125767321,0,female,2207,7,32
2769969,0,female,4301,18,67
23584743,0,female,12728,14,69
1917661,0,male,9816,109,327
387475,0,male,9794,124,290
9947160,0,female,10245,0,6
2023111,0,male,9337,33,39
1578709,0,male,9253,289,191
6375178,0,male,7987,416,186
2609428,0,male,7796,2,984
3525118,0,male,7762,57,91
42404493,0,male,7329,192,131
72230,0,female,7232,24,67
34173063,0,female,7937,36,130
90977087,0,male,1013,0,150
55291441,0,female,1364,10,42
70753697,0,male,1069,19,3
8654079,0,female,5484,672,251
5084155,0,male,3669,237,268
2058404,0,male,3329,907,54
15531127,0,female,3393,101,31
41402022,0,male,2917,49,79
253745,0,male,2455,17,152
142423,0,male,1447,0,7
2462642,0,male,7528,22,180
966054,0,female,4697,746,133
12478378,0,female,3914,44,18
68141034,0,male,3726,101,44
480932,0,male,3818,35,24
678830,0,male,4317,206,135
57811221,0,female,376,143,47
